14,2,990,990,0,0,0,294
9,20,990,696,0,294,1,649
14,2,696,341,294,649,2,682
20,15,1649,331,0,0,3,1189
6,7,331,460,0,1189,4,331
8,9,990,990,0,0,0,110
5,16,990,880,0,110,1,266
8,9,880,724,110,266,2,364
5,16,724,516,266,474,3,654
12,14,1474,506,0,0,4,375
1,17,506,1099,0,375,5,475
12,14,1099,31,375,475,6,515
8,12,1959,21,0,0,7,351
8,10,1969,11,0,0,8,952
18,14,11,1017,0,952,9,11
9,18,990,990,0,0,0,724
17,19,990,266,0,724,1,839
9,18,266,151,724,839,2,266
6,13,1839,141,0,0,3,502
16,7,141,1337,0,502,4,141
15,8,990,990,0,0,0,499
4,10,990,491,0,499,1,957
9,14,1499,481,0,0,2,423
5,3,481,1076,0,423,3,478
9,14,1076,3,423,478,4,1045
5,3,3,31,478,1468,5,3
14,4,1959,21,0,0,6,337
2,17,21,1622,0,337,7,21
8,1,368,1612,0,0,8,258
15,9,1612,110,0,258,9,1451
19,12,1880,100,0,0,10,499
10,9,100,1381,0,499,11,100
7,6,609,1371,0,0,12,300
20,10,1371,309,0,300,13,743
7,6,309,628,300,743,14,309
5,8,1362,618,0,0,15,411
1,9,618,951,0,411,16,459
5,8,951,159,411,459,17,761
8,9,1831,149,0,0,18,1024
7,18,1841,139,0,0,19,881
19,13,139,960,0,881,20,139
19,6,990,990,0,0,0,515
4,16,990,475,0,515,1,787
16,17,1515,465,0,0,2,687
4,10,1525,455,0,0,3,695
15,1,1535,445,0,0,4,1463
20,15,1545,435,0,0,5,990
3,11,435,555,0,990,6,435
13,7,990,990,0,0,0,813
1,19,990,177,0,813,1,883
4,6,1813,167,0,0,2,1063
11,16,1823,157,0,0,3,1574
13,4,1833,147,0,0,4,686
19,6,1843,137,0,0,5,1135
1,16,1853,127,0,0,6,774
13,14,1863,117,0,0,7,1196
14,18,1873,107,0,0,8,5
10,4,107,1868,0,5,9,78
14,18,1868,29,5,78,10,1717
10,4,29,151,78,1722,11,29
14,16,1839,141,0,0,12,192
11,18,141,1647,0,192,13,141
15,2,343,1637,0,0,14,76
18,13,1637,267,0,76,15,1296
4,14,1723,257,0,0,16,314
16,15,1733,247,0,0,17,658
19,15,1743,237,0,0,18,668
4,12,237,1075,0,668,19,237
15,12,915,1065,0,0,20,219
7,4,1065,696,0,219,21,754
15,12,696,311,219,754,22,696
10,5,1679,301,0,0,23,1182
20,18,301,497,0,1182,24,301
15,18,1493,487,0,0,25,535
6,4,1503,477,0,0,26,1217
16,4,1513,467,0,0,27,403
9,2,467,1110,0,403,28,454
16,4,1110,13,403,454,29,686
9,2,13,424,454,1089,30,13
18,6,1566,414,0,0,31,1056
5,2,1576,404,0,0,32,1097
10,17,1586,394,0,0,33,1013
9,19,1596,384,0,0,34,328
1,2,384,1268,0,328,35,382
9,19,1268,2,328,382,36,1171
17,9,1998,0,0,0,37,1774
17,12,990,990,0,0,0,658
19,10,990,332,0,658,1,835
5,4,1658,322,0,0,2,804
8,9,322,854,0,804,3,322
3,17,990,990,0,0,0,956
15,19,990,34,0,956,1,956
10,15,1956,24,0,0,2,1252
5,19,1966,14,0,0,3,1635
6,11,1982,4,0,0,4,908
5,18,4,1074,0,908,5,4
8,3,990,990,0,0,0,829
11,6,990,161,0,829,1,945
19,16,1829,151,0,0,2,158
11,9,151,1671,0,158,3,151
7,9,990,990,0,0,0,890
15,16,990,100,0,890,1,950
2,17,1890,90,0,0,2,474
10,20,1900,80,0,0,3,284
15,7,80,1616,0,284,4,80
6,4,374,1606,0,0,5,34
2,11,1606,340,0,34,6,224
6,4,340,1382,34,224,7,242
2,11,1382,98,224,276,8,1271
17,12,1892,88,0,0,9,1115
8,4,88,777,0,1115,10,88
1,16,990,990,0,0,0,418
18,10,990,572,0,418,1,719
19,14,1418,562,0,0,2,1034
11,5,1428,552,0,0,3,180
15,14,552,1248,0,180,4,495
11,5,1248,57,180,495,5,1172
15,14,57,76,495,1352,6,57
16,6,1914,66,0,0,7,1031
2,3,1924,56,0,0,8,1125
18,20,56,799,0,1125,9,56
20,9,1191,789,0,0,10,110
12,6,789,1081,0,110,11,162
20,9,1081,627,110,162,12,727
12,6,627,354,162,837,13,627
