18,11,990,329,0,661,1,834
8,1,990,696,0,294,1,524
8,1,466,75,524,915,3,466
10,9,173,1522,0,285,12,173
20,6,990,179,0,811,1,972
15,3,31,1940,0,9,6,23
15,3,8,890,23,1059,8,8
5,20,1902,78,0,0,6,1231
9,3,1911,69,0,0,7,1040
17,2,1921,59,0,0,7,1246
17,15,740,773,0,467,5,622
17,15,118,74,622,1166,7,118
12,17,1916,64,0,0,8,1165
17,16,4,651,0,1325,7,4
17,12,322,1427,0,225,12,230
3,10,72,1444,0,458,16,72
20,18,540,1434,0,0,17,259
20,18,281,1098,259,336,19,281
8,10,990,101,0,889,1,950
8,1,638,186,352,804,3,594
3,13,990,152,0,838,1,979
17,2,990,127,0,863,1,957
4,9,648,411,0,921,6,648
14,9,987,837,0,156,10,920
5,18,990,653,0,337,1,856
5,12,1311,669,0,0,2,1278
19,9,375,611,0,994,4,375
11,6,1588,392,0,0,2,1488
9,13,1528,452,0,0,2,535
8,10,990,446,0,544,1,989
6,12,990,444,0,546,1,948
6,15,690,1217,0,73,9,648
18,10,22,1474,0,484,13,22
1,7,536,105,0,1339,6,536
7,8,990,918,0,72,1,451
7,8,539,41,451,949,3,539
2,14,1959,21,0,0,5,159
17,2,889,357,0,729,17,803
16,19,990,755,0,235,1,930
16,12,990,230,0,760,1,979
9,10,1908,72,0,0,11,997
2,11,990,35,0,955,1,981
9,19,1839,141,0,0,4,243
19,5,990,172,0,818,1,868
13,18,360,1324,0,296,13,341
13,14,9,173,0,1798,16,9
9,5,1324,656,0,0,7,1169
19,9,136,33,0,1811,4,136
17,11,1957,23,0,0,5,274
17,12,1632,299,0,49,10,1448
1,6,990,725,0,265,1,797
12,7,990,608,0,382,1,476
16,1,504,834,0,642,4,504
17,10,23,1774,0,183,10,23
2,3,990,534,0,456,1,511
2,3,479,14,511,976,3,479
18,10,990,56,0,934,1,951
17,9,443,1215,0,322,6,407
17,9,36,343,407,1194,8,36
19,4,990,314,0,676,1,723
6,12,990,309,0,681,1,919
4,9,1898,82,0,0,6,1645
3,16,990,353,0,637,1,961
10,16,1530,8,219,223,8,775
10,12,399,695,0,886,14,399
1,17,217,811,0,952,21,217
9,4,224,1569,0,187,28,206
13,10,8,1512,0,460,31,8
19,8,1875,105,0,0,3,1505
5,12,990,492,0,498,1,568
20,12,246,1249,154,331,9,226
3,1,1700,280,0,0,5,568
4,2,1000,980,0,0,1,721
4,2,279,139,721,841,3,279
10,6,69,1863,0,48,12,64
10,6,5,375,64,1536,14,5
9,8,295,1416,0,269,20,292
2,15,990,368,0,622,1,756
3,6,990,400,0,590,1,628
1,6,1880,100,0,0,4,1671
9,13,990,147,0,843,1,974
4,3,1610,370,0,0,2,1057
20,17,699,410,291,580,3,543
19,5,990,827,0,163,1,610
