4,10,990,836,0,154,1,750
7,12,990,804,0,186,1,898
8,15,1186,794,0,0,0,835
16,8,558,1420,0,2,1,234
17,5,990,544,0,446,1,566
19,4,1446,534,0,0,0,175
13,14,1456,524,0,0,0,699
17,11,1466,514,0,0,0,1043
20,8,1476,504,0,0,0,307
11,4,1486,494,0,0,0,1426
4,9,1496,484,0,0,0,717
11,20,1506,474,0,0,0,746
14,1,1516,464,0,0,0,1062
13,9,1526,454,0,0,0,1079
12,11,1536,444,0,0,0,869
17,20,1546,434,0,0,0,729
17,18,1556,424,0,0,0,436
19,11,1566,414,0,0,0,483
11,9,1576,404,0,0,0,670
12,19,1586,394,0,0,0,397
18,16,1596,384,0,0,0,1140
3,17,1606,374,0,0,0,1568
2,15,1616,364,0,0,0,426
20,16,1626,354,0,0,0,1125
2,3,1636,344,0,0,0,1068
19,5,1646,334,0,0,0,1622
9,4,1656,324,0,0,0,745
1,14,1666,314,0,0,0,440
2,3,1676,304,0,0,0,383
18,13,1686,294,0,0,0,822
15,3,1696,284,0,0,0,1612
10,12,1706,274,0,0,0,1159
3,16,1716,264,0,0,0,206
4,10,1726,254,0,0,0,917
1,15,1736,244,0,0,0,845
16,3,1746,234,0,0,0,972
18,16,1756,224,0,0,0,203
15,8,1766,214,0,0,0,1686
1,4,1776,204,0,0,0,1524
16,15,1786,194,0,0,0,952
6,4,1796,184,0,0,0,84
5,1,1806,174,0,0,0,1125
8,7,1816,164,0,0,0,861
5,2,1826,154,0,0,0,719
11,6,1836,144,0,0,0,27
11,6,1809,83,27,61,2,1468
18,10,1907,73,0,0,0,1414
7,8,1917,63,0,0,0,222
8,2,1927,53,0,0,0,470
20,12,1937,43,0,0,0,1423
7,13,1947,33,0,0,0,925
6,14,1957,23,0,0,0,1798
14,9,1967,13,0,0,0,117
18,5,1977,3,0,0,0,1858
3,4,1994,0,0,0,0,1225
12,7,970,721,0,289,1,289
15,4,1269,16,0,695,1,695
13,5,1988,0,0,0,0,86
14,4,980,285,0,715,1,794
20,1,1705,275,0,0,0,1184
8,20,1715,265,0,0,0,926
6,11,1725,255,0,0,0,1504
13,8,1735,245,0,0,0,1413
2,1,1745,235,0,0,0,1200
15,6,1755,225,0,0,0,1214
14,8,1765,215,0,0,0,1248
3,16,1775,205,0,0,0,1165
1,3,1785,195,0,0,0,103
8,10,1795,185,0,0,0,191
3,10,1805,175,0,0,0,595
17,20,1815,165,0,0,0,416
5,11,1825,155,0,0,0,1768
11,17,1835,145,0,0,0,1779
14,1,1845,135,0,0,0,1249
12,2,1855,125,0,0,0,1081
8,10,1865,115,0,0,0,594
7,13,1875,105,0,0,0,1193
7,5,1885,95,0,0,0,1385
11,18,1895,85,0,0,0,364
13,19,1905,75,0,0,0,1854
18,1,1915,65,0,0,0,1465
10,5,1925,55,0,0,0,1851
16,4,1935,45,0,0,0,447
16,7,1945,35,0,0,0,1312
2,4,1955,25,0,0,0,660
10,15,1965,15,0,0,0,1056
10,1,1975,5,0,0,0,162
11,8,1990,0,0,0,0,1487
20,17,990,927,0,63,1,410
20,17,580,405,410,585,3,522
19,9,1585,395,0,0,0,689
14,9,1595,385,0,0,0,1537
9,18,1605,375,0,0,0,527
7,18,1615,365,0,0,0,10
7,18,1605,60,10,305,2,536
8,13,1930,50,0,0,0,1121
20,6,1940,40,0,0,0,1743
9,7,1950,30,0,0,0,986
5,9,1960,20,0,0,0,135
6,8,1970,10,0,0,0,80
1,2,1980,0,0,0,0,736
13,11,990,866,0,124,1,238
13,11,752,543,238,447,3,644
4,13,1447,533,0,0,0,973
5,15,1457,523,0,0,0,715
11,5,1467,513,0,0,0,202
11,5,1265,88,202,425,2,847
20,5,1902,78,0,0,0,296
17,12,1912,68,0,0,0,678
19,6,1922,58,0,0,0,544
6,14,1932,48,0,0,0,902
5,3,1942,38,0,0,0,1051
18,10,1952,28,0,0,0,913
16,4,1962,18,0,0,0,1907
2,5,1972,8,0,0,0,1245
4,1,1984,0,0,0,0,668
16,12,970,359,0,651,1,822
1,5,1631,349,0,0,0,1160
11,17,1641,339,0,0,0,389
18,4,1651,329,0,0,0,1118
16,20,1661,319,0,0,0,922
16,6,1671,309,0,0,0,37
16,6,1634,51,37,258,2,963
14,4,1939,41,0,0,0,117
16,7,1949,31,0,0,0,1094
4,9,1959,21,0,0,0,1161
14,11,1969,11,0,0,0,1791
4,9,1979,1,0,0,0,1678
18,6,1998,0,0,0,0,1292
8,1,187,1661,0,132,1,132
4,5,239,1531,0,210,1,210
7,18,980,357,0,643,1,643
9,16,1633,347,0,0,0,336
17,9,1643,337,0,0,0,583
17,20,1653,327,0,0,0,568
7,15,1663,317,0,0,0,925
12,2,1673,307,0,0,0,232
12,2,1441,62,232,245,2,526
1,19,1928,52,0,0,0,343
1,6,1938,42,0,0,0,1021
16,11,1948,32,0,0,0,117
16,3,1958,22,0,0,0,656
3,5,1968,12,0,0,0,731
9,13,1978,2,0,0,0,1722
11,5,1996,0,0,0,0,1723
1,13,990,819,0,171,1,725
18,16,1171,809,0,0,0,305
18,16,866,446,305,363,2,534
16,1,1544,436,0,0,0,472
17,2,1554,426,0,0,0,1494
9,8,1564,416,0,0,0,16
9,8,1548,62,16,354,2,652
17,11,1928,52,0,0,0,1063
13,1,1938,42,0,0,0,1759
17,12,1948,32,0,0,0,965
4,3,1958,22,0,0,0,893
8,19,1968,12,0,0,0,1399
16,7,1978,2,0,0,0,1729
14,1,1996,0,0,0,0,1249
5,12,352,1435,0,193,1,193
1,20,545,972,0,463,1,500
11,6,1518,462,0,0,0,805
3,16,1528,452,0,0,0,692
16,17,1538,442,0,0,0,485
18,8,1548,432,0,0,0,697
5,4,1558,422,0,0,0,956
6,15,1568,412,0,0,0,1125
18,17,1578,402,0,0,0,656
12,9,1588,392,0,0,0,642
15,19,1598,382,0,0,0,344
14,3,1952,28,0,0,0,1517
15,10,1962,18,0,0,0,1428
18,2,1972,8,0,0,0,1271
15,20,1984,0,0,0,0,1837
6,17,990,344,0,646,1,735
5,4,1646,334,0,0,0,166
8,11,1656,324,0,0,0,1406
3,15,1666,314,0,0,0,1309
12,5,1676,304,0,0,0,396
14,20,1686,294,0,0,0,711
16,4,1696,284,0,0,0,677
5,1,1706,274,0,0,0,219
12,7,1935,45,0,0,0,713
15,6,1945,35,0,0,0,41
2,8,1955,25,0,0,0,361
2,18,1965,15,0,0,0,766
6,15,1975,5,0,0,0,714
2,15,1990,0,0,0,0,1262
16,4,990,703,0,287,1,971
1,8,283,1683,0,14,1,204
17,5,970,494,0,516,1,783
13,5,1097,883,0,0,0,1084
14,5,990,432,0,558,1,669
3,14,1558,422,0,0,0,1303
6,19,1568,412,0,0,0,419
8,7,1578,402,0,0,0,1237
5,4,1588,392,0,0,0,801
1,17,1598,382,0,0,0,1262
3,12,1608,372,0,0,0,1156
17,14,1618,362,0,0,0,64
17,14,1554,298,64,64,2,487
10,2,1692,288,0,0,0,1280
19,3,1702,278,0,0,0,1211
11,15,1712,268,0,0,0,368
10,12,1722,258,0,0,0,633
1,9,1732,248,0,0,0,1425
13,10,1742,238,0,0,0,270
5,19,1752,228,0,0,0,810
12,7,1762,218,0,0,0,921
15,17,1772,208,0,0,0,595
2,18,1782,198,0,0,0,483
12,2,1792,188,0,0,0,131
10,11,1802,178,0,0,0,1009
18,8,1812,168,0,0,0,881
2,12,1822,158,0,0,0,1056
17,15,1832,148,0,0,0,1569
19,15,1842,138,0,0,0,533
16,4,1852,128,0,0,0,736
6,10,1862,118,0,0,0,497
11,13,1872,108,0,0,0,596
3,16,1882,98,0,0,0,948
12,20,1892,88,0,0,0,1589
2,3,1902,78,0,0,0,1772
7,19,1912,68,0,0,0,566
6,15,1922,58,0,0,0,306
20,14,1932,48,0,0,0,276
17,1,1942,38,0,0,0,1196
1,8,1952,28,0,0,0,670
19,5,1962,18,0,0,0,265
11,8,1972,8,0,0,0,1450
6,11,1984,0,0,0,0,574
10,4,980,585,0,415,1,598
9,18,1405,575,0,0,0,526
9,18,879,8,526,567,2,567
5,3,990,220,0,770,1,805
2,17,1770,210,0,0,0,889
2,12,3358,0,0,0,0,1800
18,15,990,230,0,760,1,760
17,13,1760,28,0,192,1,807
6,7,1962,18,0,0,0,741
14,5,1972,8,0,0,0,1917
20,1,1984,0,0,0,0,1578
7,19,990,157,0,833,1,833
1,19,1833,143,0,4,1,683
16,20,1847,133,0,0,0,731
20,8,3196,0,0,0,0,1978
6,4,990,512,0,478,1,873
4,3,1222,32,0,726,1,1147
7,9,1911,69,0,0,0,807
6,7,1921,59,0,0,0,1402
18,7,1931,49,0,0,0,624
19,16,1941,39,0,0,0,1239
17,20,1951,29,0,0,0,1571
3,8,1961,19,0,0,0,233
8,13,1971,9,0,0,0,847
11,18,1982,0,0,0,0,275
17,14,960,515,0,505,1,949
1,6,1475,505,0,0,0,634
19,3,1485,495,0,0,0,1075
17,7,1495,485,0,0,0,774
7,1,462,1352,0,166,1,166
7,1,296,937,166,581,3,415
1,13,1053,927,0,0,0,609
18,11,1672,308,0,0,0,1550
9,4,1682,298,0,0,0,1125
17,15,1692,288,0,0,0,218
17,15,1474,60,218,228,2,1430
9,4,1930,50,0,0,0,12
9,4,1918,30,12,20,2,924
18,14,1960,20,0,0,0,1071
6,1,1970,10,0,0,0,255
4,6,1980,0,0,0,0,1801
5,1,604,533,0,843,1,843
7,18,990,428,0,562,1,691
18,15,2526,0,0,0,0,1633
17,11,323,781,0,876,1,876
19,17,1199,652,0,129,1,694
14,6,2084,0,0,0,0,1927
20,15,990,251,0,739,1,739
4,3,1739,23,0,218,1,1436
11,16,1967,13,0,0,0,548
4,20,1977,3,0,0,0,1263
9,18,1994,0,0,0,0,1959
14,3,195,1672,0,113,1,113
18,10,318,595,0,1067,1,1067
10,18,1395,44,0,541,1,1160
3,5,1946,34,0,0,0,636
6,11,1956,24,0,0,0,771
6,11,1966,14,0,0,0,1944
13,17,1976,4,0,0,0,400
3,14,1992,0,0,0,0,1962
10,6,990,70,0,920,1,920
10,14,1920,33,0,27,1,1779
7,12,1957,23,0,0,0,1042
7,15,1967,13,0,0,0,774
10,15,1977,3,0,0,0,1266
1,4,1994,0,0,0,0,423
18,5,990,275,0,715,1,872
13,8,1715,265,0,0,0,1511
9,10,1725,255,0,0,0,203
8,4,1735,245,0,0,0,1452
20,1,1745,235,0,0,0,1014
19,3,1755,225,0,0,0,1654
17,20,1765,215,0,0,0,1150
20,1,1582,398,0,0,0,79
20,1,1503,152,79,246,2,1248
19,20,1838,142,0,0,0,1822
3,19,1848,132,0,0,0,103
12,9,1961,19,0,0,0,857
18,11,1971,9,0,0,0,124
17,5,1982,0,0,0,0,1708
