17,8,830,168,360,622,5,360
10,6,651,312,339,678,3,339
8,18,1826,154,0,0,0,485
11,5,632,871,0,477,1,477
1,3,1596,384,0,0,4,467
15,2,853,159,484,484,2,484
13,4,848,170,481,481,2,481
4,17,654,318,336,672,3,336
18,19,1690,290,0,0,0,494
3,16,654,318,336,672,3,336
14,12,642,324,338,676,3,338
16,12,651,312,339,678,3,339
17,15,1680,300,0,0,0,492
6,8,853,151,361,615,5,361
5,2,520,969,0,491,1,491
5,4,878,158,472,472,2,472
3,16,498,997,0,485,1,485
3,15,1738,242,0,0,0,478
8,1,645,848,0,487,1,487
5,14,619,1361,0,0,2,230
11,17,676,620,342,342,7,342
2,9,750,472,379,379,2,379
14,3,631,880,0,469,1,469
15,19,1579,401,0,0,4,482
7,19,652,314,338,676,3,338
13,15,1864,116,0,0,0,491
15,10,1819,161,0,0,0,493
19,8,652,314,338,676,3,338
19,8,655,320,335,670,3,335
18,11,654,318,336,672,3,336
16,11,1765,215,0,0,0,493
17,12,1506,474,0,0,0,489
10,18,652,314,338,676,3,338
9,16,1688,292,0,0,0,483
7,8,1845,135,0,0,0,484
1,8,465,1053,0,462,8,0
7,10,623,707,319,331,4,331
13,20,1614,366,0,0,7,477
8,5,738,490,376,376,2,376
11,18,651,312,339,678,3,339
2,13,643,864,0,473,1,473
9,20,654,318,336,672,3,336
6,5,643,870,0,467,1,467
5,3,521,838,260,361,4,361
20,4,1703,277,0,0,0,496
8,9,1590,390,0,0,0,480
19,14,409,374,399,798,3,0
17,4,576,767,293,344,4,344
13,16,1698,282,0,0,0,488
1,17,1700,280,0,0,0,475
5,14,654,318,336,672,3,336
3,8,1621,359,0,0,0,475
10,2,430,368,394,788,3,0
11,8,453,366,387,774,3,387
4,11,651,312,339,678,3,339
2,15,1686,294,0,0,0,475
12,11,669,621,345,345,2,345
4,1,1598,382,0,0,0,476
1,6,645,865,0,470,1,470
11,6,802,194,354,630,5,354
19,20,652,314,338,676,3,338
15,3,1732,248,0,0,0,491
13,8,1676,304,0,0,0,487
8,19,514,980,0,486,1,486
15,1,1016,4,480,480,6,480
8,15,530,837,258,355,9,355
8,12,431,933,235,381,4,0
3,15,611,720,311,338,4,338
8,6,1684,296,0,0,0,482
14,8,506,984,0,490,1,490
13,6,654,318,336,672,3,336
13,2,644,851,0,485,1,485
1,2,914,77,374,615,5,374
15,14,650,310,340,680,3,340
3,19,651,312,339,678,3,339
15,4,479,1024,0,477,5,0
9,15,630,694,324,332,4,332
15,13,654,318,336,672,3,336
10,9,621,889,0,470,1,470
8,17,1581,399,0,0,0,480
7,11,1851,129,0,0,0,484
16,13,1587,393,0,0,0,489
5,3,836,167,358,619,5,358
1,16,469,356,385,770,3,0
6,20,602,901,0,477,1,477
14,10,629,877,0,474,1,474
14,9,614,1366,0,0,2,226
10,18,672,628,340,340,7,340
2,16,1700,280,0,0,0,476
5,17,656,322,334,668,3,334
19,20,1666,314,0,0,0,494
1,18,869,175,468,468,2,468
17,11,650,310,340,680,3,340
9,20,649,308,341,682,3,341
14,2,654,318,336,672,3,336
13,5,950,26,385,619,5,385
18,10,1851,129,0,0,0,497
17,18,549,951,0,480,1,480
6,3,568,777,286,349,4,349
7,20,469,897,245,369,4,0
6,20,610,720,311,339,4,339
12,1,484,878,249,369,4,0
19,16,654,318,336,672,3,336
4,15,1694,286,0,0,0,478
2,5,654,318,336,672,3,336
12,4,1694,286,0,0,0,487
15,11,824,175,358,623,5,358
10,8,1831,149,0,0,0,487
3,5,1686,294,0,0,0,476
3,6,611,724,311,334,4,334
10,1,1688,292,0,0,0,484
1,14,1682,298,0,0,0,474
6,20,620,876,0,484,1,484
7,20,1670,310,0,0,0,481
15,1,631,875,0,474,1,474
14,20,1589,391,0,0,4,481
6,20,864,168,474,474,2,474
14,10,1686,294,0,0,0,489
16,12,1674,306,0,0,0,491
3,20,1990,0,0,0,0,497
1,5,823,275,441,441,2,441
10,14,1708,272,0,0,0,485
17,2,1836,144,0,0,0,495
7,16,1851,129,0,0,0,484
14,11,652,314,338,676,3,338
2,12,1867,113,0,0,0,480
6,19,737,499,372,372,2,372
6,14,764,438,389,389,2,389
3,16,1812,168,0,0,0,479
8,7,798,782,0,400,1,400
6,16,1771,209,0,0,0,482
18,1,1990,0,0,0,0,506
16,9,1678,302,0,0,0,491
20,8,1986,2,0,0,0,507
12,17,653,316,337,674,3,337
17,16,653,316,337,674,3,337
10,7,1846,134,0,0,0,487
12,1,644,865,0,471,1,471
13,5,1596,384,0,0,4,480
16,15,756,442,391,391,2,391
18,17,1665,315,0,0,0,493
2,11,1678,302,0,0,0,475
6,9,476,1033,0,471,8,0
