5,1,990,990,0,0,0,693
9,6,1000,980,0,0,0,850
11,7,1860,120,0,0,0,1417
1,2,1870,110,0,0,0,410
17,7,1880,100,0,0,0,1016
17,7,1890,90,0,0,0,1184
13,2,1900,80,0,0,0,742
14,4,1910,70,0,0,0,1574
15,11,1920,60,0,0,0,1232
12,18,1930,50,0,0,0,524
18,1,1940,40,0,0,0,1460
12,14,1950,30,0,0,0,1448
20,13,1960,20,0,0,0,1378
16,3,1970,10,0,0,0,1139
8,9,1980,0,0,0,0,1017
6,10,826,513,0,641,1,815
8,20,1477,503,0,0,0,1357
3,2,1487,493,0,0,0,232
3,2,1255,99,232,394,2,700
7,14,1891,89,0,0,0,463
6,11,1901,79,0,0,0,923
13,5,1911,69,0,0,0,1680
6,9,1921,59,0,0,0,1370
8,14,1931,49,0,0,0,616
8,4,1941,39,0,0,0,513
19,15,1951,29,0,0,0,551
5,13,1961,19,0,0,0,1595
3,10,1971,9,0,0,0,527
13,3,1982,0,0,0,0,22
13,5,784,715,0,481,1,481
2,17,1275,578,0,127,1,1266
5,9,1412,568,0,0,0,986
5,15,1410,51,0,519,1,1266
11,19,1939,41,0,0,0,1048
5,14,1949,31,0,0,0,436
18,19,1959,21,0,0,0,1174
14,16,1969,11,0,0,0,987
1,12,1979,1,0,0,0,1071
17,5,1998,0,0,0,0,234
1,7,990,990,0,0,0,853
9,6,1000,980,0,0,0,940
13,18,990,990,0,0,0,729
4,17,990,990,0,0,0,680
12,10,1000,980,0,0,0,990
19,5,990,990,0,0,0,832
9,6,1000,980,0,0,0,512
2,7,1010,970,0,0,0,22
2,7,988,227,22,743,2,828
13,11,1763,217,0,0,0,1262
20,4,1773,207,0,0,0,1519
8,15,1783,197,0,0,0,361
19,8,1651,329,0,0,0,1525
18,3,1661,319,0,0,0,1101
17,1,1671,309,0,0,0,870
19,1,1681,299,0,0,0,1542
6,16,1691,289,0,0,0,1139
16,19,1701,279,0,0,0,863
3,18,1711,269,0,0,0,1221
3,7,1721,259,0,0,0,1594
15,12,1731,249,0,0,0,555
5,15,1521,459,0,0,0,106
5,15,1415,51,106,408,2,534
9,2,1939,41,0,0,0,1396
18,19,1949,31,0,0,0,1230
1,10,1959,21,0,0,0,1186
5,15,1969,11,0,0,0,1522
18,8,1979,1,0,0,0,1326
8,10,1998,0,0,0,0,1040
8,12,990,990,0,0,0,834
11,17,990,990,0,0,0,578
7,2,1578,402,0,0,0,729
14,4,1588,392,0,0,0,1283
3,1,1598,382,0,0,0,556
9,18,1608,372,0,0,0,1407
4,9,1618,362,0,0,0,739
20,13,1425,555,0,0,0,1165
2,15,693,796,0,491,1,610
11,18,1804,176,0,0,0,220
10,9,1814,166,0,0,0,1330
6,2,1824,156,0,0,0,1741
6,14,1834,146,0,0,0,951
10,11,1844,136,0,0,0,38
10,11,1806,9,38,127,2,1113
3,15,1982,0,0,0,0,400
20,9,990,990,0,0,0,803
8,11,1000,980,0,0,0,113
8,11,887,353,113,627,2,627
1,6,1637,343,0,0,0,836
6,3,1647,333,0,0,0,347
20,16,1657,323,0,0,0,1324
5,19,1667,313,0,0,0,1030
14,2,1677,303,0,0,0,479
8,6,1687,293,0,0,0,862
14,18,1673,186,0,121,1,903
1,9,1804,176,0,0,0,1072
8,19,1814,166,0,0,0,310
7,12,1824,156,0,0,0,921
18,1,1834,146,0,0,0,1430
20,2,1844,136,0,0,0,169
17,6,1854,126,0,0,0,22
17,6,1832,16,22,110,2,1240
1,8,1974,6,0,0,0,1290
10,18,1988,0,0,0,0,1384
9,8,990,990,0,0,0,279
19,15,1000,980,0,0,0,455
16,3,484,1107,0,389,1,389
16,10,873,274,0,833,1,833
12,17,1716,211,0,53,1,824
